,title,text
0,"Denuncias por delitos sexuales aumentan 27,7% en Chiloé","La Policía de Investigaciones (PDI) a nivel nacional entregó en los últimos días un preocupante estadístico a nivel nacional: las denuncias por delitos sexuales aumentaron un 24,7 por ciento durante el primer semestre, con relación al igual periodo del 2020. El confinamiento durante la pandemia del covid-19 se vislumbró como uno de los factores gatillantes de esta cruda realidad. El jefe de la Brigada Investigadora de Delitos Sexuales (Brisex) Metropolitana, Manuel Fuentes, señaló que ""son las personas más cercanas (los autores), entonces al estar confinado víctima y victimario, conviven en el mismo espacio físico (…) lo que podría ser una causa del aumento de las denuncias, porque han ocurrido más hechos en este contexto"". Esta dinámica golpea incluso con más fuerza a la provincia, donde estos aberrantes ataques están enquistados en la sociedad. Según los antecedentes que entrega el Centro de Estudios y Análisis del Delito (CEAD) de la Subsecretaría de Prevención del Delito del Ministerio del Interior, durante los primeros seis meses de este 2021 las notificaciones por estos ilícitos de connotación sexual se incrementaron en un 27,7%, en comparación con el año pasado. Denuncios por 30 violaciones y 76 abusos y otros ilícitos relacionados, se contabilizaron en este periodo, a diferencia de los 83 totales que el 2020 fueron informados a las policías. Con relación a casos policiales, que junto a las denuncias incluye las detenciones flagrantes, el alza en el primer semestre de esta temporada llegó a un 24,2%. En el marco de este escenario, el jefe de la Brisex de Ancud, el subprefecto Mauricio Espinoza, enfatizó que esta unidad especializada ""registró una leve alza respecto a la cantidad de denuncias realizadas en el primer semestre de este año, en comparación al mismo periodo del año 2020"". Aclaró el oficial que ""de acuerdo a las estadísticas internas de la PDI, se trata de hechos de connotación sexual ocurridos en la provincia, destacando el abuso sexual de menor de 14 años como el delito con mayor cantidad de denuncias, tanto en el 2020 como el 2021; seguido por el delito de violación de menor de 14 años, realidad que se replica con las cifras existentes a nivel nacional"". Respecto de las órdenes de investigar recibidas por la Brisex, ""estas pasaron de 158 decretos durante el primer semestre del 2020 a un total de 162 durante el mismo periodo del presente año"". Bajo este contexto, el jefe policial hizo un llamado a la comunidad a dar cuenta de estos ilícitos, ""acercándose tanto a los cuarteles de la PDI de Ancud, Castro y Quellón, como también a cualquiera de las fiscalías locales de Chiloé"". Por su parte, esta tendencia al alza igual se observa en el resto de este año en la jurisdicción más populosa de Carabineros: la Segunda Comisaría de Castro, que junto a la capital chilota incluye a las comunas de Dalcahue, Chonchi, Puqueldón, Curaco de Vélez y Quinchao. Según los datos que entrega el Sistema Táctico de Operación Policial (STOP), hasta el 29 de agosto pasado, se observó un incremento del 36% de los casos policiales por violación. Junto con explicar que esta alza se grafica en cuatro hechos más durante este periodo del 2021, con relación a igual lapso del 2020, el mayor Gustavo Guajardo, titular de la unidad base, enfatizó que ""uno de los factores que podrían explicar este aumento está dado en que se han denunciando más hechos en este tiempo, por delitos que ocurrieron en años anteriores"". ""El abuso sexual de menor de 14 años es el delito con mayor cantidad de denuncias, tanto en el 2020 como el 2021; seguido por el de violación de menor de 14 años"". Mauricio Espinoza,, jefe de la Brisex de Ancud. La Fiscalía Regional de Los Lagos también informó de alzas relativas a delitos de connotación sexual, en cuanto a salidas judiciales, que alcanzaron durante el primer semestre de este año un 49%, situando a Los Lagos como la región con el más alto porcentaje en el país con relación a sentenciadas condenatorias, suspensiones condicionales u otras formas de término de estas causas. 106 notificaciones por delitos sexuales se registraron el primer semestre de este año."
1,Insisten en el cuidado en estas fiestas y covid sumó un deceso,"Desde la salud primaria de Castro se abordó la actual situación que ocurre con aquellas mutaciones del covid-19 que han ido apareciendo a medida que avanzan los meses, específicamente las variantes delta y mu. Cada mutación tiene la posibilidad teórica de hacer que el virus ""encaje"" en su capacidad de infectarse, copiarse y propagarse. Aunque por ahora evaluar las consecuencias de ambas variantes en Chiloé es complejo, dado el bajo número de contagios, los protocolos siguen activos ante cualquiera de estas apariciones. ""Desde hace unas semanas atrás, con casos que estamos evaluando con el Instituto de Salud Pública (ISP) y con otras instituciones, con las que revisamos si efectivamente hay variantes distintas en la comuna; de hecho tuvimos contactos estrechos de variante delta que salieron positivos, ahora tenemos dos clusters en la comuna, pero que ya están prácticamente de alta"", comentó Jeannette Santana, jefa del Área de Salud de la Corporación Municipal de Castro. La última variante del SARS-CoV2 en incorporarse al circuito de vigilancia de las autoridades de salud es la mu. El origen está en Colombia, en enero de 2021, y desde entonces se ha extendido por más de 40 países. Si bien se indica que esta variante del coronavirus es más transmisible que la cepa original, la profesional enfatizó en que ""la verdad es que a nosotros no nos ha llegado absolutamente nada desde la seremi, sin embargo tengo entendido que el martes ellos confirmaron que Castro tenía (tres) casos de variante mu. Si se enviaron para evaluación efectivamente, son contactos estrechos que se les tomaron exámenes y se enviaron para evaluación al Instituto de Salud Pública"". Agregó que ""pero hasta ahora no hemos tenido, por lo menos nosotros, ninguna respuesta al respecto"". Asimismo, la matrona detalló las alternancias que existen en cuanto a las medidas que se adoptan ante la aparición de alguna de estas mutaciones. ""Los protocolos de atención de estas personas en el caso de variante delta tienen algunas diferencias. Son más largas las cuarentenas y también hay que hacer un examen de antígenos al final. En el caso de la variante mu, no hay protocolos distintos, para tales efectos solo tenemos el protocolo covid único"", aseveró. REPORTE A su vez, con un nuevo fallecido confirmado por la Autoridad Sanitaria se publicó un nuevo reporte epidemiológico en Chiloé. Se trata de una mujer de 71 años de edad con residencia en la comuna de Castro, que dejó de existir el pasado 11 del presente mes en el Hospital Augusto Riffart. La causa asociada a la defunción fue una insuficiencia respiratoria aguda grave, estrés respiratorio grave, neumonía por SARS COV 2 y obesidad. Se encontraba con su esquema de vacunación completo. De igual modo la baja sostenida de contagios por el nuevo coronavirus que ha experimentado Chiloé en las últimas semanas se mantiene. Ayer se informaron solo 4 nuevos casos en el Archipiélago, en cinco comunas. Con ello la provincia acumula 16 mil 164 infectados desde el inicio de la contingencia sanitaria, de los cuales 26 permanecen activos. Los nuevos cuadros corresponden a 1 en Castro, 2 en Puqueldón, además de 1 para Quellón. A esto se añade que había 6 personas internadas por la enfermedad. De ellos 5 estaban en Augusto Riffart y 1 más en el Hospital Base de Quellón. FIESTAS PATRIAS Asimismo, según se reportó, coordinada se encuentra la red asistencial del Servicio de Salud Chiloé para enfrentar la demanda de las fiestas patrias. Así lo divulgó su director, José Cárdenas. ""La red se encuentra preparada organizando los turnos que permiten contar con la dotación necesaria para dar cobertura a la demanda, revisando también la disponibilidad de camas y el buen funcionamiento de los servicios de urgencia presentes en la provincia, además de la verificar el funcionamiento de los móviles"", expuso el profesional. En la ocasión, el directivo reiteró el llamado a los usuarios a dar un buen uso de la red asistencial; esto es acudir a la atención primaria frente a síntomas leves lo que permitirá descongestionar las urgencias hospitalarias para atender dolencias más serias o derivaciones médicas. La red asistencial de Chiloé contará con turnos en los cinco hospitales de: Ancud, Castro, Achao, Queilen y Quellón, los que se encuentran coordinados con los Comités Operativos de Emergencia (COE). Cárdenas insistió no solo en el autocuidado en la prevención del covid, a pesar de los pocos casos, sino también en la ingesta de comidas y bebidas cuyo exceso también se refleja en las atenciones de salud. A consultas por desórdenes gástricos, pancreatitis, y exacerbación de la patología biliar, a los que se suma el consumo de alcohol, todo ello vinculado muchas veces a accidentes de tránsito, riñas y violencia intrafamiliar. El fono Salud Responde (600 360 7777) sigue atendiendo las 24 horas todos los días. ""Tuvimos contactos estrechos de variante delta que salieron positivos, ahora tenemos dos clusters en la comuna, pero que ya están prácticamente de alta"". Jeannette Santana,, jefa de Salud de la Corporación Municipal de Castro. ""El llamado es a la prevención, especialmente a quienes presenten hipertensión y diabetes a continuar con sus tratamientos para evitar sufrir des-compensaciones"". José Cárdenas, director, del Servicio de Salud Chiloé."
2,Balance por las fiestas: siniestros viales bajo control y la VIF concentra la judicialización de causas en Chiloé,"Los balances de seguridad por los feriados de Fiestas Patrias arrojaron dos tendencias bien marcadas. Por un lado, los casos de violencia intrafamiliar (VIF) gatillados por el consumo de alcohol concentraron la judicialización; mientras que por otro, los siniestros viales se mantuvieron bajo control ante las férreas fiscalizaciones carreteras en 17 puntos de la provincia. Reflejando que constituye una de las problemáticas sociodelictivas con mayor alcance en Chiloé, durante estas celebraciones las VIF aumentaron, sin considerar la enorme cifra negra que azota este flagelo. Los tribunales insulares recogieron más de una veintena de causas por maltratos habituales, desacato y amenazas. Y no solo se trató de agresiones a mujeres, que agrupan la mayoría de estos casos. Incluso, dos de los hechos más graves se trataron del ataque de un joven de 22 años a su hermano de 24, en Castro. El imputado fue formalizado por lesiones menos graves agravadas en contexto de VIF, como también por amenazas a su madre (de 56 años). El castreño quedó en prisión preventiva. Por su parte, en el Juzgado Mixto de Quellón, una mujer de 34 años fue encausada por lesiones menos graves en VIF, tras propinarle una estocada a su pareja, un sujeto oriundo de Río Bueno de 25 años. La encartada quedó con prohibición de acercarse a la víctima. Tal como explicó la fiscal Karyn Alegría, la imputada ""le provocó lesiones clínicamente de mediana gravedad. Por tener irreprochable conducta anterior no se decretó una cautelar más gravosa, además el propio afectado tomó la decisión de abandonar el hogar común, en consideración que la mujer tiene hijos menores de edad"". Asimismo, la persecutora describió que la gran mayoría de los delitos ""encierra el consumo problemático de alcohol"", no solamente asociados a VIF, ""sino en casi todos los imputados que pasaron en estas fiestas presentaban esta situación"". Un fenómeno que se replicó en todo el Archipiélago. En tanto, las fiscalizaciones vehiculares de Carabineros se potenciaron en la provincia, llegando a 2 mil 131, desglosadas en 657 en los sectores urbanos y 1.474 en el marco del programa ""Ruta Segura"" que se concentra en las principales carreteras insulares. El total de controles aumentó un 59,5 por ciento con respecto al 2020 y un 21,4% con relación al 2019, año en que no hubo restricciones por pandemia de covid-19. Dentro de este despliegue, ocho conductores fueron detenidos por manejo en estado de ebriedad y otro por manejar bajo la influencia del alcohol. Una cifra muy inferior a los 31 aprehendidos totales el 2020 por ambos ilícitos. Asimismo, los funcionarios policiales llevaron a cabo en estas Fiestas Patrias 703 controles de identidad, 368 alcotest a los choferes y 862 inspecciones a locales de expendio de alcohol. Las cifras fueron valoradas por el jefe de la prefectura de Carabineros de Chiloé y Palena, coronel Pedro Álvarez, quien indicó que ""el balance fue positivo en cuanto a la siniestralidad y la labor de nuestros servicios que se potenciaron el viernes 17 hasta la noche del domingo. Estos dispositivos surtieron efecto y al parecer se creó una conciencia preventiva en los usuarios de las vías"". Resaltó el oficial que la accidentabilidad fue baja en cuanto a conductores etílicos, indicando como uno de los factores que ayudó a este escenario el reforzamiento educativo en la comunidad, con campañas permanentes y puntuales por estas fechas. ""Se llevó a cabo la iniciativa #LaOtraPandemia cuyo objetivo fue crear conciencia en los conductores remarcando la incompatibilidad entre la ingesta de alcohol/drogas y la conducción. Con simulacros en varias comunas (Castro, Dalcahue y Ancud) se generó un impacto positivo, lo cual se complementó con los servicios en las carreteras, que se llamó Ruta Segura"", acotó. Igualmente, la capitana María Fernanda Aspe, titular de la Sección Investigadora de Accidentes de Tránsito (SIAT) Chiloé, mencionó que el enfoque en estas Fiestas Patrias fue educativo. ""Quisimos llevar a la ciudadanía diferentes intervenciones para incidir en la gente y crear conciencia en la conducción vial, lo cual pudimos observar en las diferentes fiscalizaciones que realizamos para entregar mayor seguridad"", explicó la uniformada. Agregó la fuente que se registraron 9 siniestros viales en la provincia, a diferencia de los cuatro del 2020: ""Una cifra que no es comparable por la menor movilidad existente el año pasado por la pandemia, pero si se compara este 2021 con el 2019 se disminuyó (la accidentabilidad) un 23% y un 27% con el 2018"". ""38 infracciones fueron por exceso de velocidad, que es la principal causa de muerte de accidentabili-dad vial"". María Fernanda Aspe,, jefa de la SIAT Chiloé. 151 infracciones de tránsito se cursaron en Chiloé y hubo 2 detenidos por manejar con licencia suspendida."
3,Red de salud Chiloé activa plan de contingencia para enfrentar demanda de fiestas patrias," Lista y coordinada se encuentra la red asistencial del Servicio de Salud Chiloé para enfrentar la demanda de las fiestas patrias. Así lo aseguró su director, José Cárdenas Burce, quien explicó que se han realizado las programaciones para contar con el recurso humano necesario que permita cubrir los turnos, contar con los insumos y la movilización para los traslados. El plan de contingencia busca brindar respuesta eficaz y oportuna a las emergencias de salud que pudieran producirse durante estas festividades, entendiendo que durante las celebraciones aumentan las consultas de usuarios por accidentes y enfermedades asociadas al consumo de alimentos y bebidas, sumado a la pandemia por Covid-19. “La red se encuentra preparada organizando los turnos que permiten contar con la dotación necesaria para dar cobertura a la demanda, revisando también la disponibilidad de camas y el buen funcionamiento de los servicios de urgencia presentes en la provincia, además de la verificar el funcionamiento de los móviles”. Sin embargo, aseguró la autoridad de salud, nada de lo que podamos hacer tendrá éxito, si la comunidad no adopta las medidas de autocuidado y prevención, sobre todo al conducir vehículos motorizados. En la ocasión, José Cárdenas, reiteró el llamado a los usuarios a dar un buen uso de la red asistencial, esto es acudir a la atención primaria frente a síntomas leves lo que permitirá descongestionar las urgencias hospitalarias para atender dolencias más serias o derivaciones médicas. La red asistencial de Chiloé contará con turnos en los cinco hospitales de: Ancud, Castro, Achao, Queilen y Quellón, los que se encuentran coordinados con los Comités Operativos de Emergencia, COE. Las principales consultas que se producen durante las festividades, obedecen principalmente a desórdenes gástricos, pancreatitis y exacerbación de la patología biliar, a lo que se suma el consumo excesivo de alcohol, que se encuentra directamente relacionado con accidentes de tránsito, violencia intrafamiliar y riñas callejeras, que terminan llegando a las urgencias. Por ello el llamado es a la prevención, especialmente a quienes presentan hipertensión y diabetes a continuar con sus tratamientos farmacológicos para evitar sufrir descompensaciones. Si tiene dudas y requiere de respuestas rápidas está disponible el fono Salud Responde 600 360 7777, y recibirá orientación en materia de salud durante las 24 horas del día, los siete días de la semana, a lo largo de todo el país."
4,Red de salud Chiloé activa plan de contingencia para enfrentar demanda de fiestas patrias,"Lista y coordinada se encuentra la red asistencial del Servicio de Salud Chiloé para enfrentar la demanda de las fiestas patrias. Así lo aseguró su director, José Cárdenas Burce, quien explicó que se han realizado las programaciones para contar con el recurso humano necesario que permita cubrir los turnos, contar con los insumos y la movilización para los traslados. El plan de contingencia busca brindar respuesta eficaz y oportuna a las emergencias de salud que pudieran producirse durante estas festividades, entendiendo que durante las celebraciones aumentan las consultas de usuarios por accidentes y enfermedades asociadas al consumo de alimentos y bebidas, sumado a la pandemia por Covid-19. “La red se encuentra preparada organizando los turnos que permiten contar con la dotación necesaria para dar cobertura a la demanda, revisando también la disponibilidad de camas y el buen funcionamiento de los servicios de urgencia presentes en la provincia, además de la verificar el funcionamiento de los móviles”. Sin embargo, aseguró la autoridad de salud, nada de lo que podamos hacer tendrá éxito, si la comunidad no adopta las medidas de autocuidado y prevención, sobre todo al conducir vehículos motorizados. En la ocasión, José Cárdenas, reiteró el llamado a los usuarios a dar un buen uso de la red asistencial, esto es acudir a la atención primaria frente a síntomas leves lo que permitirá descongestionar las urgencias hospitalarias para atender dolencias más serias o derivaciones médicas.La red asistencial de Chiloé contará con turnos en los cinco hospitales de: Ancud, Castro, Achao, Queilen y Quellón, los que se encuentran coordinados con los Comités Operativos de Emergencia, COE. Las principales consultas que se producen durante las festividades, obedecen principalmente a desórdenes gástricos, pancreatitis y exacerbación de la patología biliar, a lo que se suma el consumo excesivo de alcohol, que se encuentra directamente relacionado con accidentes de tránsito, violencia intrafamiliar y riñas callejeras, que terminan llegando a las urgencias. Por ello el llamado es a la prevención, especialmente a quienes presentan hipertensión y diabetes a continuar con sus tratamientos farmacológicos para evitar sufrir descompensaciones. Si tiene dudas y requiere de respuestas rápidas está disponible el fono Salud Responde 600 360 7777, y recibirá orientación en materia de salud durante las 24 horas del día, los siete días de la semana, a lo largo de todo el país."
5,Municipio realiza charlas de prevención de violencia intrafamiliar a integrantes de la Feria Social.,"La Dirección de Seguridad Pública de la Municipalidad de Ancud, en conjunto con la oficina de Familia y la Mujer y en coordinación con la Policía de Investigaciones de Chile (PDI), realizaron una interesante charla de prevención de violencia intrafamiliar a una veintena de vecinas que participan de la Feria Social de calle Pedro Montt, de la comuna del Pudeto. La exposición realizada por la funcionaria de la policía civil, Liliana Rodrigo, Comisario de la PDI Ancud, se realizó en el marco de diversos compromisos asumidos en el Consejo Comunal de Seguridad Pública por las instituciones policiales que pertenecen a esta instancia local. Claudia Placencio, directora de Seguridad Pública del municipio ancuditano destacó que esta actividad es parte del trabajo que ha realizado de manera constante y permanente en lo que es la prevención comunitaria y focalizándose específicamente en la Feria Social. “Es importante que la comunidad sepa que nosotros hemos concretado algunos compromisos que el alcalde ha sostenido junto con los dirigentes y los usuarios de la Feria Social. Por ejemplo, se entregaron botiquines a tres agrupaciones que nosotros tenemos ahí en el recinto, y también con el equipo de la Secretaria de Planificación del municipio (Secplan) y otros profesionales del área fuimos a hacer unas visitas técnicas para hacer unas mejoras que se están proyectando para el recinto”. Así mismo, la personera municipal agregó que “probablemente vamos a seguir haciendo más actividades y lo mismo también con otras instituciones que son parte del Consejo. Eso tenemos que ver también, y de hecho estábamos esperando que las condiciones sanitarias nos facilitaran la posibilidad de convocar a personas para volver a esto de la presencialidad que es  tan enriquecedor y que las personas lo agradecen. Y a nosotros desde la dirección, también nos facilita bastante la realización del trabajo a través de talleres o charlas que se van a seguir haciendo”, destacó Placencio. Para Liliana Rodrigo, comisario de la PDI Ancud a cargo de esta presentación, estas instancias son importantes para poder difundir y visibilizar esta problemática y como se debe actuar en estos casos de violencia intrafamiliar. “Cómo institución siempre estamos abocados también a tratar de ilustrar a la población, para orientarlos en las medidas que tienen que tomar, tanto en la denuncia de los delitos , sino también como prevenir,  a qué organismos pueden acudir en las diferentes instancias, quienes son todos los organismos intervinientes llamados a observar y perseguir este tipo de delitos”, destacó la funcionaria policial. "
6,Tribunal acredita despido injustificado y ordena indemnizar a exfuncionarios de la Autoridad Sanitaria,"El Tribunal de Letras del Trabajo de Castro resolvió acoger la demanda por tutela laboral de dos exfuncionarios de la oficina provincial de la Autoridad Sanitaria de Chiloé tras su desvinculación del organismo, dependiente de la Seremi de Salud, en diciembre de 2018. Durante el proceso judicial los profesionales, que se desempañaban en la unidad de Acción Sanitara, alegaron que la decisión de no renovar su vínculo laboral (contrata) se debió a una serie de denuncias presentadas a su jefatura por irregularidades de parte de funcionarios y sobre funcionamiento de la oficina. Estas acciones habrían generado un clima de acoso laboral en contra de los exfuncionarios por parte de sus colegas, generando un mal clima laboral que derivó en la decisión de la jefatura de desvincularlos de sus funciones. La demanda fue ingresada en marzo de 2019 y recién en agosto de este año arribó a una sentencia, luego que el Consejo de Defensa del Estado, en representación de la Seremi de Salud, impugnara el primer proceso judicial inhabilitando a la jueza titular del tribunal de Castro, debiendo conocer del caso y resolverlo la jueza laboral de Ancud. IRREGULARIDADES Y ACOSO Finalmente, y tras el largo proceso judicial la Jueza Isabel Elena Velásquez Rojas acogió la denuncia de vulneración de derechos fundamentales con ocasión del despido y cobro de prestaciones, ratificando que en el caso se produjeron conductas de discriminación por arbitrariedad y afectación a la garantía de indemnidad en contra de los funcionarios por parte de sus jefaturas de ese momento. En este contexto, Andrea Cecilia Ribas Seguel, una de las demandantes aseguró que los problemas iniciaron tras las denuncias presentadas de manera formal a la Seremi de Salud de la época, Scarlett Molt.  “Cuando tú denuncias, el resto se entera y empieza una presión psicológica y acoso laboral que es insostenible. Yo hice una denuncia por acoso laboral y no se hizo nada. Como estábamos molestando mucho, no nos renovaron el contrato”, apuntó. Agregó que “la denuncia la hicimos en contra el manejo de la oficina y algunos funcionarios, contra Cristian Araneda, quien era el jefe provincial en ese momento y que actualmente se encuentra suspendido en sus funciones y bajo sumario administrativo, tanto por la denuncia que yo hice en marzo de 2019. Hasta la fecha, todavía no hay resultado”. Sumó que “a mi colega lo comenzaron a acosar a nivel personal, a mí se me imputaron situaciones que nunca se demostraron, cosas que están fuera de lo común. Todos los días había una pesadez, un comentario. Yo decidí hacer una denuncia por acoso laboral y no se hizo nada, siempre siguiendo los conductos regulares”. VALER DERECHOS Ribas señaló que tras la ratificación del tribunal hay tranquilidad ya que se logró acreditar que hubo un despido irregular, sin un proceso administrativo correspondiente y que las denuncias realizadas no fueron tomadas en cuentas, y que no se desarrollaron procesos de investigación asociadas a estas denuncias. “Creo que la reflexión es que ningún funcionario debe quedar a la deriva por hacer una denuncia. Ahora, una denuncia no es un hecho fehaciente, se debe probar y lo que solicitábamos es que se hiciera la investigación, pero nunca se hizo. Además, se nos acusó de manera injusta de cosas que nunca hemos realizado, entonces, todo fue muy injusto. Obviamente es un precedente para cualquier funcionario público que desea hacer una denuncia sin que pierda su trabajo. Eso me deja tranquila y que la gente no tenga miedo de denunciar”, concluyó. Con todo, resolvió que la Seremi debe pagar como indemnización a los demandantes la suma de seis remuneraciones mensuales para ambos casos, que sumadas alcanza los 15 millones y medio, sin contar intereses y reajustes. Como medida reparatoria la jueza ordenó publicar un aviso en todas las oficinas de la Seremi de Salud de Los Lagos en Castro, un letrero que indique el respeto a la normativa vigente en relación con los derechos fundamentales de carácter laboral y compromiso con el derecho a no cometer discriminación. Además, ordenó realizar una capacitación a los funcionarios sobre el tema e indicó a la entidad pagar las costas del juicio."
7,Familia pide ayuda para encontrar paradero de mujer en situación de calle,"Hace tres meses que los familiares de Mónica Millacura Millaloco (42) no tienen datos de su paradero. La mujer se encuentra en situación de calle y desde hace tiempo es presa del consumo de alcohol, enfermedad que la tenía a la deriva vagando por las calles de la ciudad de Castro. Si bien su familia ha querido ayudarla, cada vez que lo intentaron, ha vuelto a reincidir en el consumo, perdiendo contacto. Sin embargo, esta última ocasión ha sido la más larga y no han sabido de su estado por semanas. Hoy piden apoyo a las instituciones de salud para gestionar algún tipo de ayuda que le permita superar su problema y otras situaciones de vulneración a las que  estaría siendo expuesta en sus actuales condiciones. DESAPARECIDA Según lo señalado por Marisol Millacura, están preocupados por la integridad física de su hermana, ya que además de la enfermedad que padece habría sufrido episodios de violencia física. “Hace tres meses que no tenemos información de ella. El tema es que ella está enferma, es alcohólica y tenemos porque su pareja la ha golpeado, la ha cortado, entonces yo no sé qué más hacer para poderla tratar. No sé cómo a través de una institución se pueda internar, que se preocupe de su estado y rehabilitación”, expresó su hermana. La mujer, señaló que el único dato que mantienen hasta el momento es que se habría traslado a la ciudad de Ancud, donde al parecer se le ha visto deambulando por la ciudad. “Tampoco sé si es real o no que ella esté allá. Nosotros fuimos a Carabineros y nos dijeron que tomaron contacto con Ancud. Allí personal que entrega desayunos a personas en situación de calle la habrían visto allá, pero con ella no hemos tenido contacto”, apuntó. CLAMAN AYUDA Ante esta situación, Millalonco llamó a las instituciones de salud y entidades de apoyo a la mujer a prestar alguna ayuda hacia la vecina, ya que aseguran que a pesar de que han tratado de apoyarla para superar las vulneraciones por la que estaría pasando, todo ha sido infructuoso. “Ya no sé qué más hacer, soy la única que me preocupo por ella. Mis padres también se preocupan por ella. Muchas veces me la fueron a dejar cuando estaba aquí en Castro, a mi casa a la una, dos de la mañana, porque la pareja que tiene la golpea, la corta, como dos tres veces me la fueron a dejar a la casa en un estado bien deplorable”, apuntó la mujer. Agregó que han acudido a la asistencia social de Hospital de Castro, pero no han podido acceder a algún programa especializado que logre abordar el problema. “Me gustaría que una institución se hiciera cargo de ella y trataran de sacarla de esa situación, de hacerle un tratamiento para que supere la situación en que se encuentra. Realmente para mí es preocupante, porque un día me pueden venir a decir que la encontraron muerta”, expresó."
8,Carabineros detuvo a un hombre por el delito de femicidio frustrado en la comuna de Ancud,"Carabineros de la primera Comisaría de Ancud confirmó que un sujeto mayor de edad fue detenido por el delito de femicidio frustrado, hecho por el cual una mujer se encuentra grave pero fuera de riesgo vital. El mayor de Carabineros, Marcelo Bahamonde, sostuvo que el delito ocurrió en la localidad de Butamanga, en los alrededores de Chacao. Fue a raíz del oportuno aviso de un vecino, que escuchó los gritos de auxilio de una mujer, que personal de la Tenencia llegaron al lugar e impidieron que un hombre siguiera agrediendo a su con un arma blanca mujer. En el lugar el agresor fue detenido y la víctima atendida por funcionarios del SAMU, así fue informado por el mayor Marcelo Bahamonde.  Cabe consignar que tras la audiencia de control de la detención y formalización este atacante quedó en prisión preventiva."
9,Acreditan desacato y lesiones en juicios por violencia de género,"En dos juicios realizados en las últimas horas en el Tribunal Oral en lo Penal (TOP) de Castro se entregaron resoluciones mixtas por casos de violencia de género, en una nueva muestra de la diversidad de instancias que abarca este flagelo. Por el delito de desacato fue condenado un sujeto de 31 años, quien el 3 de febrero del 2020 en estado de ebriedad llegó al domicilio de su exconviviente, emplazado en el sector Puerto Fernández de Quemchi. Con ello, incumplió una prohibición de acercamiento emitida por el Juzgado de Garantía de Ancud. A su vez, la sala presidida por la magistrada Angélica Monsalve absolvió al achaíno por los delitos de lesiones menos graves y leves, en contexto de violencia intrafamiliar, contra la misma víctima de 30 años. El fiscal de la causa, Javier Calisto, reconoció su conformidad, ""puesto que se acreditó el delito principal"", por el que solicita una pena de 541 días de presidio contra el encartado. Además, destacó que el quebrantamiento del isleño ""fue por una disposición de una suspensión condicional de no acercarse a la afectada"" que dictó el tribunal ancuditano en noviembre del 2019. Por su parte, la sala encabezada por el juez Rodrigo Alarcón acreditó que un obrero de 56 años, el 2 de noviembre del 2019, maltrató a su cónyuge con golpes de pies y puños en diferentes partes del cuerpo al interior de su casa ubicada en la villa Río Pudeto de Ancud. Por ello, emitió un veredicto condenatorio por lesiones menos graves en contexto de VIF. Igualmente, los sentenciadores en la misma audiencia virtual absolvieron por insuficiencia probatoria al acusado por el delito de desacato. De acuerdo al persecutor, se logró crear convicción del primer ilícito, ""pese a que la víctima no prestó declaración en el juicio, pero con toda la prueba de cargo, la declaración de un vecino, carabineros, funcionarios del hospital (San Carlos), se logró establecer la existencia de las lesiones"". 540 días de presidio invocó el Ministerio Público contra el sujeto, explicando Calisto que ""en la audiencia apelamos a la reincidencia del imputado. Hablamos de un maltrato crónico, por eso es importante la condena"". Las lecturas de sentencia por ambas causas quedaron programadas para este domingo y lunes, respectivamente, ante el TOP de la capital chilota."
